timestamp,mode,aggregation,sample_size,query_time_sec,cpu_before,cpu_after,mem_before_MB,mem_after_MB
2025-04-28 00:26:24.966576,super_light,total_volume,10000,10.232058829999005,98.5,96.9,4027.1171875,4115.68359375
2025-04-28 00:27:28.908113,super_light,avg_close_price,10000,12.99875700899429,100.0,100.0,4808.58984375,4926.125
2025-04-28 00:27:32.789229,super_light,volatility,10000,4.3739737720025005,100.0,100.0,4922.484375,4963.72265625
2025-04-28 00:27:33.482307,super_light,max_high_min_low,10000,4.556306124002731,100.0,100.0,4926.125,4957.7109375
2025-04-28 00:27:35.186106,super_light,monthly_volume,10000,6.758884533999662,100.0,100.0,4922.484375,4529.48046875
